lon,lat,SURF_ug_PM,CAS.All.Ad,Stato
3.808400000000000,51.203099999999999,10.707675933837900,6.617240428924560,Belgio
4.491400000000000,51.252099999999999,11.193003654480000,6.896330356597900,Belgio
5.053300000000000,51.230899999999998,10.081098556518601,5.934312343597410,Belgio
3.121200000000000,50.953200000000002,9.894554138183590,6.133231163024900,Belgio
4.201500000000000,51.253999999999998,11.582880973815900,7.006059169769290,Belgio
3.376200000000000,50.914999999999999,9.879026412963871,6.111661911010740,Belgio
5.221500000000000,51.192799999999998,9.872504234313960,5.773873329162600,Belgio
4.403900000000000,51.313899999999997,10.635190010070801,6.795993804931640,Belgio
3.715900000000000,51.026499999999999,9.907247543334959,6.319172382354740,Belgio
3.822900000000000,51.196100000000001,10.845501899719199,6.645656585693360,Belgio
2.582300000000000,51.016300000000001,9.224775314331060,6.044074535369870,Belgio
3.109600000000000,50.793500000000002,9.523851394653320,6.101732730865480,Belgio
3.362500000000000,51.254600000000003,9.518112182617189,6.033996582031250,Belgio
4.252600000000000,50.795299999999997,9.626793861389160,5.882133960723880,Belgio
4.512200000000000,50.912999999999997,9.486577033996580,5.887247085571290,Belgio
3.152400000000000,50.945399999999999,9.594483375549320,6.118291854858400,Belgio
5.537700000000000,50.968000000000004,8.713101387023929,5.164382457733150,Belgio
5.129700000000000,51.082200000000000,10.202120780944799,5.875361442565920,Belgio
3.687300000000000,51.190300000000001,10.345279693603500,6.434873104095460,Belgio
4.436700000000000,50.941400000000002,10.016633987426800,6.017096996307370,Belgio
3.762100000000000,51.165999999999997,14.437382698059100,7.886383533477780,Belgio
3.682800000000000,51.067000000000000,9.943489074707029,6.275392532348630,Belgio
5.368400000000000,50.939700000000002,9.585023880004879,5.542533397674560,Belgio
5.164000000000000,51.233699999999999,9.996702194213871,5.866782188415530,Belgio
5.606700000000000,51.133699999999997,9.634366035461429,5.463572502136230,Belgio
5.093900000000000,51.063400000000001,9.676297187805179,5.776517868041990,Belgio
4.395900000000000,50.926099999999998,9.638551712036129,6.018995761871340,Belgio
4.435400000000000,50.954900000000002,10.045289993286101,6.058181285858150,Belgio
3.248600000000000,51.279000000000003,9.382470130920410,5.947408199310300,Belgio
5.103200000000000,50.711700000000000,9.128162384033200,5.386254310607910,Belgio
4.837600000000000,50.977499999999999,9.572047233581539,5.694139480590820,Belgio
3.930300000000000,50.798900000000003,9.882846832275391,5.992378711700440,Belgio
5.418200000000000,50.896900000000002,9.305065155029300,5.366178035736080,Belgio
3.322500000000000,50.814900000000002,9.563388824462891,5.994994163513180,Belgio
4.418000000000000,51.177100000000003,10.653603553771999,6.604595184326170,Belgio
3.175000000000000,51.245899999999999,9.500955581665041,6.008183956146240,Belgio
5.547500000000000,50.625000000000000,8.922291755676270,5.239268779754640,Belgio
3.939000000000000,50.465100000000000,9.852783203125000,6.038436889648440,Belgio
3.457600000000000,50.616700000000002,9.655082702636721,6.046762466430660,Belgio
4.668300000000000,50.655400000000000,9.074559211730961,5.502695560455320,Belgio
5.618900000000000,50.882300000000001,9.148390769958500,5.291377067565920,Belgio
4.385800000000000,51.281399999999998,14.564796447753899,7.394341468811040,Belgio
4.594800000000000,50.095700000000001,7.018816471099850,4.811249732971190,Belgio
5.627800000000000,50.658400000000000,8.774446487426760,5.129734992980960,Belgio
6.001700000000000,50.303199999999997,6.716772079467770,4.490498542785640,Belgio
5.202400000000000,49.877099999999999,6.336135387420650,4.444280147552490,Belgio
6.073800000000000,50.511099999999999,6.370378494262700,4.165185451507570,Belgio
5.611200000000000,50.611899999999999,8.432894706726072,5.088880062103270,Belgio
4.469300000000000,51.002499999999998,10.221431732177701,6.137103080749510,Belgio
3.739500000000000,51.124699999999997,10.442166328430201,6.522169589996340,Belgio
4.262600000000000,51.318199999999997,11.508300781250000,7.357965469360350,Belgio
4.380100000000000,51.091999999999999,10.228322982788100,6.282996654510500,Belgio
5.042000000000000,50.497199999999999,8.116275787353519,4.962035179138180,Belgio
5.630400000000000,49.719299999999997,6.625386714935300,4.257816314697270,Belgio
11.287500000000000,43.786700000000003,14.046258926391600,8.721484184265140,Italia
17.010300000000001,39.187500000000000,7.662675857543950,6.829838275909420,Italia
3.775200000000000,50.635100000000001,9.314580917358400,5.804746150970460,Belgio
4.452200000000001,50.409300000000002,8.605206489562990,5.290841102600100,Belgio
5.397500000000000,50.583599999999997,8.729793548583983,5.229351043701170,Belgio
13.393300000000000,45.973300000000002,11.842411041259799,7.435545444488530,Italia
14.148300000000001,42.517499999999998,10.005625724792500,6.947694778442380,Italia
5.235200000000000,50.274500000000003,7.173515796661380,4.428889274597170,Belgio
11.888900000000000,43.461100000000002,10.864673614501999,7.408501625061040,Italia
10.904700000000000,44.636000000000003,19.402284622192401,11.228795051574700,Italia
16.286100000000001,41.316699999999997,8.644695281982420,6.660817146301270,Italia
17.587499999999999,40.527500000000003,9.455262184143070,7.310458660125730,Italia
11.355000000000000,44.483300000000000,16.408147811889599,10.034410476684601,Italia
