lon,lat,SURF_ppb_O3
24.1123,67.9672,31.21700859069824
21.374,59.7792,37.4002571105957
31.0469,63.1431,30.630475997924805
24.6849,60.3144,30.46012306213379
29.4016,66.3217,30.735849380493164
25.7111,62.2899,29.08985710144043
24.9506,60.1874,23.017946243286133
10.2008,56.1506,31.9218807220459
25.0395,60.2899,26.763904571533203
22.1431,61.3316,30.339244842529297
27.6754,60.53,31.232662200927734
24.2833,61.8611,31.060361862182617
1.8833,48.5819,30.797374725341797
27.2733,61.6864,28.604427337646484
22.2677,60.4519,27.442747116088867
2.1656,48.6794,29.903112411499023
28.8737,61.2381,27.242826461791992
26.2317,60.4505,30.25800132751465
2.2944,48.9303,24.89339256286621
2.3467,48.8917,18.619413375854492
2.3275,48.8278,21.587665557861328
25.4713,65.01,27.59246826171875
21.7997,61.4826,29.036827087402344
2.3847,48.9039,23.317293167114254
25.1024,60.2239,26.919944763183594
28.8378,61.1284,28.69520378112793
2.1306,48.7992,29.69762420654297
24.6986,59.4569,32.7985725402832
26.7589,58.7028,30.92267608642578
24.0285,61.2716,30.659900665283203
28.7701,61.1889,29.187158584594727
21.6127,63.0935,30.726869583129883
25.6549,60.967,28.407560348510746
28.4985,61.1171,28.891925811767575
23.7357,61.4987,27.148212432861328
22.7184,63.6791,30.363033294677734
23.8022,61.4991,28.042604446411133
24.0628,60.2513,31.657575607299805
24.7606,59.4311,28.593149185180664
12.4633,55.632,30.89320373535156
27.6695,62.8936,29.089767456054688
24.1919,62.5885,30.9277286529541
2.4447,48.9908,26.052894592285156
28.3031,68.477,31.176837921142575
25.1334,61.2158,31.073822021484375
23.4967,60.8168,30.561372756958008
25.5661,60.3601,28.97130584716797
2.6536,48.5281,30.69835662841797
22.0961,60.4253,32.2431526184082
23.6758,61.5085,28.59613609313965
25.5911,60.9791,29.303810119628903
2.7503,49.0281,29.769821166992188
2.5753,48.9556,25.98003578186035
26.9462,60.5132,29.83914566040039
26.6378,67.3619,30.215919494628903
1.8305,48.6337,31.782562255859375
25.0897,60.4713,29.50255012512207
24.8113,60.2202,27.063186645507813
28.1843,61.0558,30.57090187072754
2.3758,48.7759,24.550195693969727
25.7432,62.243,27.97569274902344
25.011,60.312,27.503393173217773
2.2781,48.8814,22.753223419189453
2.4128,48.8386,24.584182739257813
2.6453,48.3547,32.141868591308594
-2.2499,47.2641,33.550594329833984
-0.7437,46.6567,32.72589111328125
-0.5561,47.4685,29.431739807128903
-1.6903,47.1461,32.25053405761719
0.1518,47.9219,31.368764877319336
-1.9548,47.3608,31.570192337036133
25.4793,64.9947,29.743478775024418
2.6353,48.8403,28.6088809967041
-1.4368,46.6607,32.36668014526367
2.0431,49.0464,29.36244773864746
23.1316,63.8376,29.688322067260746
-1.5733,47.2528,30.72189712524414
-0.7677,48.0694,31.684404373168945
26.7056,60.8693,29.24832534790039
-0.444,47.7877,31.318979263305664
0.196,47.9889,30.22391700744629
2.4572,48.7067,28.250558853149418
-1.1171,46.1351,32.811954498291016
2.5072,48.8819,27.066072463989254
0.2214,47.9711,31.43069839477539
28.2459,61.0575,27.60738182067871
-0.5894,44.8005,29.57343482971191
28.1765,61.0408,29.469587326049805
29.7634,62.5991,30.715961456298828
-1.5529,47.2044,30.72437286376953
2.1894,48.8464,28.36608505249023
-2.0733,47.3173,30.60712623596191
0.3585,46.587,31.31831741333008
0.1624,45.6515,31.325103759765625
-0.6511,44.8414,29.86101722717285
-2.0323,47.2861,33.137813568115234
-0.5158,44.9003,30.797557830810547
-0.4589,46.3296,30.052135467529297
-0.8861,47.0544,31.622861862182617
2.4292,48.6272,28.30797576904297
28.8101,61.153,29.186262130737305
27.7333,64.2244,27.386978149414063
-0.5804,44.8612,28.172353744506836
-0.3915,43.3108,31.016294479370117
-0.3239,45.687,29.468730926513672
-1.5288,43.494,35.48332214355469
-2.3321,47.2531,34.78023147583008
2.5175,48.8164,27.074499130249023
-0.5501,47.4474,31.32583236694336
2.2369,48.3642,30.50267219543457
-1.7832,47.2832,32.17816162109375
2.4525,48.9025,24.778581619262695
0.1672,45.6474,32.29204177856445
-2.1908,47.3157,31.932453155517575
2.2687,48.6409,29.903898239135746
1.8664,49.0631,30.76461410522461
2.3439,49.1003,30.30341911315918
-1.9366,47.2475,32.624088287353516
2.2699,48.8304,24.581039428710938
2.2236,48.9514,26.90196228027344
3.0583,48.7617,31.276582717895508
-0.1355,46.8244,30.85951042175293
1.7033,48.9964,31.02381896972656
-1.1537,46.1626,32.816837310791016
-0.6101,47.4302,31.335718154907227
0.0997,45.6088,31.673030853271484
-0.3959,46.1432,31.75446891784668
-0.94,44.8658,32.820919036865234
2.4219,48.8728,23.95186996459961
1.2569,45.8311,31.683998107910156
0.6239,44.1922,31.318099975585938
0.8984,45.8849,32.97028350830078
-0.6732,43.4099,30.457992553710938
-1.2112,46.1616,36.02928924560547
1.7628,45.2627,34.4849853515625
1.3079,45.8733,34.08023452758789
-1.0353,43.0336,39.21583938598633
-0.4914,43.8961,30.843626022338867
0.7272,45.1898,32.304073333740234
-0.9919,46.3096,30.47146224975586
1.9663,47.9174,29.492856979370117
3.0842,48.8059,31.329383850097656
-0.6103,43.3772,31.94413375854492
2.0033,46.9429,31.106786727905273
1.3027,47.5943,31.6165771484375
2.4072,47.075,31.110767364501953
2.7195,47.9979,31.076387405395508
-1.4892,43.4798,32.06643295288086
-0.5382,43.3763,31.095169067382813
1.4688,48.4393,31.36999130249023
2.073,47.222,30.911359786987305
2.6101,46.8147,32.398895263671875
1.9447,47.8378,31.541336059570313
1.873,46.1736,34.81216812133789
0.1427,44.5088,31.174814224243164
0.7049,47.3946,31.445466995239254
0.6538,47.3441,30.906383514404297
-0.5339,45.0148,30.96702003479004
9.4464,42.6979,37.37751770019531
2.0093,47.959,31.435306549072266
8.7357,41.9247,28.264789581298828
9.4517,42.7001,38.073875427246094
9.476,42.5358,36.66162109375
8.8203,41.958,35.979957580566406
1.2336,48.7609,31.204757690429688
0.7173,47.4693,31.09290885925293
0.6829,47.4191,30.54863929748535
-1.0386,43.7046,30.750375747680664
1.9556,48.3911,30.576963424682617
1.5373000000000001,45.1587,32.27738571166992
1.6931,46.7983,32.29302215576172
-0.812,43.8389,30.89937973022461
-0.5761,44.7225,31.06138610839844
-0.3844,44.9131,31.18737030029297
1.9103,47.8994,30.62080192565918
1.4097,47.1702,31.927452087402344
3.8988,43.6096,32.42159652709961
4.2464,43.7246,32.977027893066406
1.3585,48.7297,31.029224395751953
9.19,42.236,41.78086853027344
3.6036,43.4282,37.089599609375
2.9005,42.6955,34.58080291748047
4.6796,43.9426,33.801513671875
1.4295,43.636,28.624740600585938
1.3933,43.5616,31.320512771606445
1.5715,43.4573,31.810029983520508
2.803,43.5944,40.648136138916016
4.0884,43.6758,31.494848251342773
1.444,43.5873,28.193429946899418
4.2658,43.9254,34.10521697998047
0.1791,43.6287,32.54474639892578
2.1459,43.9278,32.57918930053711
0.8456,43.8839,32.11696243286133
0.1653,49.4811,23.596155166625977
2.8399,42.7198,33.87529754638672
4.3744,43.8344,33.01374816894531
0.4116,49.504,31.95646095275879
0.1093,49.348,32.2396354675293
0.1006,49.5147,30.122783660888672
3.0722,44.1062,36.292686462402344
-0.0405,43.0962,35.84260559082031
2.0623,45.8051,37.34153747558594
4.643,43.8292,34.05194854736328
0.4518,49.4877,30.694913864135746
0.1108,48.4456,31.959705352783203
1.5955,43.8031,31.752317428588867
2.2196,44.5552,33.65236282348633
0.3587,49.5289,31.15826416015625
1.6226,43.1144,33.586875915527344
-1.0847,49.1164,32.880069732666016
-1.6267,49.6364,33.6024284362793
1.5101,48.4444,30.73092460632324
0.9572,49.9164,36.343841552734375
1.058,49.4282,29.772994995117188
0.2325,49.5027,31.39636993408203
5.0234,43.359,33.578125
-0.4583,48.645,34.06345748901367
0.5262,49.4737,28.48993682861328
-0.3528,49.1517,29.229124069213867
0.0846,49.5039,33.78134536743164
1.1552,49.4062,30.72919464111328
1.0187,49.385,31.316423416137695
0.7588,49.4983,32.124481201171875
0.4159,49.75,34.25782012939453
1.7719,46.8645,31.22373390197754
4.9819,43.4019,29.70751190185547
1.2144,49.3049,31.550691604614254
4.801,43.3938,38.40247344970703
4.9346,43.4589,35.00983810424805
3.8868,43.5915,32.119300842285156
0.2272,49.1472,32.83362579345703
1.3451,49.7812,32.34870529174805
4.6974,44.0545,34.6000862121582
1.1567,49.0092,31.142778396606445
1.4118,44.0227,31.51600646972656
2.2257,44.5459,33.76383972167969
5.0516,43.4053,36.15989303588867
2.2302,43.6105,34.58224105834961
0.7196,43.1062,30.323944091796875
1.3757,43.6335,29.110849380493164
0.0623,43.2303,31.4686222076416
1.074,49.918,33.272682189941406
3.5048,43.2875,39.013423919677734
3.1888,43.4068,34.93992233276367
1.8219,43.4414,33.763980865478516
1.2843,49.6713,32.31843185424805
3.8002,43.6926,34.811397552490234
5.1601,43.3868,34.31660079956055
5.1719,43.4862,36.73341751098633
0.539,49.5121,31.476240158081055
5.4409,43.5303,32.09218215942383
4.9829,43.506100000000004,34.87602615356445
5.2541,43.446,31.924468994140625
5.0065,43.5847,34.42829132080078
5.1512,43.3309,36.01527404785156
5.3601,43.3481,27.5087890625
0.2531,49.4975,28.88650131225586
5.3974,43.2764,32.31715393066406
5.0588,43.3399,36.59926986694336
4.6292,43.6751,33.19852828979492
4.8043,43.9497,30.692981719970703
5.5114,43.2833,35.293540954589844
3.9118,43.5705,34.336544036865234
5.2201,43.5108,33.17416763305664
4.1383,44.1424,33.791038513183594
5.7274,43.3352,39.66947555541992
5.1011,43.639,33.959686279296875
5.9244,43.1246,33.35354232788086
5.7531,45.1828,27.85017204284668
5.4667,43.4536,33.79399490356445
3.1138,45.7973,30.458187103271484
4.8203,45.7553,25.308305740356445
3.3611,46.4409,31.146772384643555
6.0115,43.1359,35.475372314453125
4.8567,43.9601,32.15622329711914
7.0932,43.5988,33.859519958496094
5.0722,45.7533,30.362443923950195
6.7684,43.4379,36.08919906616211
4.8836,45.7036,25.397157669067383
7.3324,43.7888,34.67034149169922
3.6007,46.6527,30.646076202392575
5.5894,45.3602,32.650020599365234
6.0672,44.5487,37.6625862121582
3.0963,45.7757,35.493656158447266
2.598,46.344,32.73031234741211
4.8022,45.6019,28.242252349853516
3.2483,45.5454,31.38823890686035
3.2493,46.659,31.275470733642575
4.4657,45.9614,36.51702880859375
5.7118,43.9335,38.59917449951172
6.9209,43.6578,38.59347152709961
5.7861,43.8358,34.98860168457031
2.4411,44.9201,35.39728546142578
7.1579,43.6583,32.1561279296875
3.887,45.039,35.756019592285156
0.7436,43.0936,34.81403732299805
7.0483,43.7919,38.08218002319336
4.7196,45.9862,28.11828231811523
3.2774,45.1047,37.68169403076172
4.428,43.4571,41.934627532958984
5.687,45.1905,34.322959899902344
4.8297,45.6995,27.546390533447266
4.954,45.8232,30.78721618652344
7.2421,43.6893,30.40310287475586
7.2863,43.7021,32.4058723449707
4.9247,45.7789,30.051380157470703
6.073,44.5552,39.2023811340332
2.601,46.324,32.85686111450195
3.5151,46.0603,35.13326644897461
5.6767,45.0578,37.28649139404297
5.7287,45.0795,35.16428756713867
4.9803,45.7317,28.19673538208008
3.1111,45.8075,30.398374557495117
3.3311,46.5619,31.492738723754883
4.0747,46.0411,30.936973571777344
4.3954,45.4201,32.8695182800293
-3.395,47.7425,32.11623764038086
5.0674,44.0604,35.13077926635742
4.8898,44.9489,32.814117431640625
4.3898,45.4667,31.875001907348633
6.8458,45.9072,46.317962646484375
4.6239,45.5334,33.103492736816406
3.0659,50.3782,28.015865325927734
6.7136,45.9236,41.66523742675781
1.8901,50.9578,23.80449676513672
4.4128,45.4221,34.861122131347656
6.3497,45.2747,39.78546524047851
4.4297,45.4818,33.989044189453125
-2.764,47.6489,35.43238830566406
4.8049,45.3533,31.38092613220215
2.42,51.0486,29.538461685180664
5.9186,45.5967,30.070999145507813
4.7665,45.4545,34.0328483581543
5.2709,45.6082,31.684335708618164
-1.6798,48.1075,29.687339782714844
3.5227,50.3642,28.846092224121097
5.8208,46.0722,35.9447135925293
6.4694,44.997,50.16118240356445
5.8754,43.1016,34.95735549926758
4.515,45.4753,33.87546920776367
6.3897,45.675,34.33922576904297
6.1313,43.1197,36.93328094482422
3.1151,45.8942,30.94559097290039
-1.6591,48.0896,31.024003982543945
4.8763,44.8702,33.353477478027344
2.4202,44.8983,36.44334411621094
6.2406,46.1958,32.106231689453125
-4.0997,47.9961,34.38529968261719
6.0756,43.3987,36.68080139160156
-1.9961,48.6547,35.36397171020508
3.6879,45.2747,37.77507019042969
5.1831,43.5483,32.41712951660156
1.8431,50.9473,30.887187957763672
4.8347,43.7884,34.446327209472656
-3.375,47.7517,33.05033874511719
6.4208,45.7467,38.25498580932617
7.1222,43.5809,35.13235855102539
5.362,43.8801,36.94308090209961
5.8822,45.2797,35.33830261230469
4.8754,45.526,29.17132568359375
-4.4887,48.3975,34.739173889160156
-4.4751,48.4119,33.947853088378906
1.5766,50.6944,35.1013298034668
6.1356,45.9169,33.276947021484375
5.1811,45.4609,36.15188217163086
6.989,44.0947,41.25304412841797
4.6158,45.3896,36.71753692626953
4.7707,45.3218,34.97005081176758
6.4711,45.5358,35.9488639831543
6.1183,45.8953,35.72075271606445
5.0443,45.0425,33.97554016113281
-2.7495,48.5135,33.443946838378906
5.4612,43.5558,33.88885498046875
1.7692,50.9499,31.328847885131836
3.6033,45.8688,36.985130310058594
3.3959,50.3228,28.60434913635254
2.3022,51.0245,26.823150634765625
3.2361,50.1725,29.115869522094727
3.9769,50.2794,30.141050338745117
2.4822,49.2764,30.270788192749023
4.0503,48.295,30.217241287231445
5.2264,46.2117,31.364728927612305
4.385,44.6223,37.86104202270508
3.85,50.0923,31.107120513916016
3.5518,50.4203,29.309982299804688
6.1147,49.3331,26.749603271484375
2.8298,45.9293,37.16074752807617
2.251,51.0194,26.02149772644043
7.745,48.5904,23.603071212768555
5.3875,49.1678,32.13129425048828
4.0311,49.2586,28.241382598876953
4.63,49.9078,33.898765563964844
2.2598,50.7482,30.91451644897461
5.279,44.5694,37.87354278564453
3.2233,49.6131,30.711610794067383
4.9661,48.6458,32.09510040283203
2.8011,49.6967,29.749040603637695
-1.2016,48.3475,32.12173843383789
4.0906,49.9206,31.85876846313477
3.4279,50.4565,29.071365356445313
2.3046,49.9017,28.89238739013672
-1.8363,47.8319,31.703113555908203
2.839,50.532,28.2780818939209
6.5858,48.0246,35.126953125
1.6081,50.7125,32.25828170776367
1.6108,50.1294,31.61412811279297
3.0766,50.67,27.835872650146484
4.0206,49.2242,28.676944732666016
3.284,49.8513,29.148691177368164
2.6357,50.5354,29.110361099243164
2.6664,50.4897,29.83970642089844
2.1432,50.9811,29.706817626953125
4.6736,44.6759,37.98759841918945
6.0761,49.3247,31.01404571533203
2.9,50.4491,29.52159881591797
6.1325,49.2714,28.31344985961914
2.8074,50.3089,28.441869735717773
7.7089,48.6088,24.67028045654297
4.7192,49.7453,31.966896057128903
3.9126,49.1586,31.701187133789063
4.5398,49.891,33.05847930908203
4.36,48.9622,28.71605682373047
2.8267,50.4368,29.52159881591797
1.9915,50.6105,32.086463928222656
6.1608,49.3686,29.07461929321289
3.9559,49.0461,31.621902465820313
3.1591,50.7242,27.115493774414063
3.0296,50.4346,28.90530586242676
2.88,50.6872,26.46917724609375
6.0514,48.8847,31.577512741088867
7.3331,48.0654,29.79615592956543
7.3142,48.8573,33.30016326904297
6.9574,49.1954,30.910457611083984
6.2072,49.131100000000004,29.681241989135746
6.4839,48.5848,31.131614685058594
4.5948,48.7266,29.17387008666992
4.0769,48.3017,30.842565536499023
2.0944,49.4389,30.228958129882813
3.0903,50.6281,25.213817596435547
6.1812,49.1251,29.04119300842285
7.3091,47.7374,28.78809356689453
2.2825,49.8772,28.873945236206055
3.2814,49.8428,29.482927322387695
3.1711,46.9968,31.81513786315918
5.1628,48.7759,32.79239273071289
4.8473,46.7823,28.75798225402832
6.9258,49.2204,29.490074157714844
6.7317,49.1584,32.05311965942383
-2.7583,47.657,33.19261932373047
2.2147,50.996,29.487451553344727
6.2127,49.1688,30.33182144165039
6.0154,47.2474,32.367523193359375
3.3394,50.3664,29.23765563964844
6.873,48.072,37.622928619384766
6.4528,48.1727,32.36867141723633
7.5387,47.8202,25.560890197753903
6.8259,47.2946,35.6417236328125
7.1298,48.493,37.35105514526367
5.5566,46.6713,33.37028884887695
6.1836,47.2458,34.44211959838867
3.307,49.863,30.02986717224121
13.0602,52.4014,29.382781982421875
8.1585,48.9194,27.4487361907959
14.2851,53.0643,27.61574363708496
7.0835,49.1183,31.105409622192383
14.6382,52.1463,30.661779403686523
2.3538,51.0521,33.32213592529297
6.0583,48.915,31.839487075805664
14.328,51.7566,31.43144798278809
14.5386,52.3373,29.60732650756836
6.1904,48.6882,30.458789825439453
7.5682,47.5949,24.460790634155273
2.3663,50.9959,30.482824325561523
12.5486,52.4094,30.3352108001709
14.0152,52.5639,30.22056579589844
3.5762,47.8006,31.29390335083008
7.3473,47.7574,26.503276824951172
4.8248,49.7363,32.2569694519043
13.0375,52.3939,29.757654190063477
5.0659,47.3074,29.839879989624023
6.9653,48.6947,30.76087188720703
14.3345,51.7468,31.63677024841309
5.7856,49.0658,31.38196563720703
4.0995,47.2748,36.84711837768555
6.1949,48.6215,31.490148544311523
12.7342,52.69,30.14174461364746
12.5614,52.1942,31.624671936035156
12.807,52.9038,30.36771583557129
3.116,50.5886,27.938480377197266
11.7385,52.9988,30.03255271911621
3.0495,50.5977,27.333045959472656
6.8593,47.6407,30.749061584472656
7.6878,48.5157,25.91889190673828
13.5268,51.4627,30.645057678222656
14.3764,51.5645,32.11542510986328
3.2773,48.2004,31.242490768432617
6.3048,48.6333,29.98381805419922
12.8853,52.6085,30.118606567382813
7.797,48.8154,29.18941307067871
6.1296,48.5654,32.22468566894531
6.1576,47.62,30.154436111450195
13.5823,52.6777,29.77861595153809
2.8673,50.4965,29.155153274536133
13.4243,52.3497,28.719738006591797
6.2014,49.3944,29.77845573425293
4.1172,48.2992,30.346675872802734
4.84,46.3162,30.125972747802734
7.0111,48.0511,38.29704284667969
4.4175,46.8024,33.996803283691406
13.8222,52.8325,31.458637237548828
5.4009,47.0426,30.307697296142575
4.3669,46.6788,31.99755859375
5.4964,47.0967,30.799287796020508
7.1228,47.8022,33.06559753417969
6.0519,47.2973,32.495361328125
5.7491,47.9542,33.088253021240234
4.8351,46.8211,28.850194931030273
4.0696,49.3492,30.0153865814209
14.0569,51.8975,31.3715877532959
6.8684,47.5382,30.111997604370117
6.794,47.5103,30.37511444091797
9.979,48.3968,30.147029876708984
7.8023,48.5782,26.239484786987305
13.333,52.5066,25.73036766052246
13.3877,52.4381,28.041093826293945
7.6333,47.5882,26.86951446533203
13.1237,52.4842,29.92725372314453
9.4145,48.7087,30.312559127807617
8.4067,49.0765,27.517744064331055
13.2961,52.6533,29.25629615783691
10.0963,48.8479,32.26124954223633
13.8483,52.4819,27.714231491088867
8.6767,49.4195,28.511369705200195
5.5561,47.1473,30.934717178344727
7.7645,47.8099,37.13539505004883
12.3702,52.524,30.556306838989254
8.6655,48.889,33.2394905090332
13.4417,52.4675,27.634706497192383
5.9372,48.193600000000004,32.21060562133789
4.9506,47.1372,31.98831558227539
8.4636,48.0487,35.02190017700195
13.4699,52.5141,25.701831817626953
13.3488,52.4858,25.0876522064209
13.2251,52.4732,28.95071601867676
9.8003,48.0899,31.34700584411621
13.3681,52.3984,29.059423446655273
9.4857,47.6601,30.35308074951172
9.2248,49.1655,27.881772994995117
13.4831,52.6442,28.450416564941406
13.6471,52.4477,30.841516494750977
9.1728,48.8992,27.015716552734375
8.3872,49.008,26.001340866088867
8.4653,49.5441,23.811033248901367
9.2073,48.4889,34.139766693115234
9.2297,48.8088,26.263174057006836
8.7001,49.3007,30.49180603027344
9.1693,47.6644,29.53374290466309
9.1807,48.7831,26.77797508239746
9.0512,48.5077,30.65413475036621
9.2052,48.9593,28.165754318237305
11.5649,48.1373,25.857336044311523
9.1715,49.8694,30.991518020629883
12.1594,49.679,31.84379196166992
9.118,49.9915,29.51827049255371
9.2076,48.3458,36.04179000854492
13.5295,52.4853,28.743879318237305
11.5547,48.1545,26.50050163269043
7.855,48.0134,31.693777084350582
7.8599,47.9882,33.30625915527344
10.895,48.3646,30.177345275878903
9.2294,48.6775,24.317174911499023
9.0814,48.9029,29.563692092895508
8.577,49.0276,29.33587646484375
11.7863,49.488,32.36375045776367
10.9031,48.326,31.5004825592041
10.8877,49.8983,30.946495056152344
9.0165,48.801,28.48821449279785
9.2259,49.146,29.529390335083008
11.0884,49.4459,28.02288818359375
12.8293,48.1772,27.0255126953125
8.3906,48.2291,34.41157913208008
12.7814,48.1828,30.542417526245117
8.2202,48.7731,34.537654876708984
8.472,49.4926,23.707521438598633
11.0248,49.4622,27.52194595336914
9.964,48.8228,32.00553512573242
9.6579,49.6348,31.365737915039063
9.7332,49.1079,31.58270263671875
9.437,48.945,30.621803283691406
8.9044,48.6456,30.249473571777344
11.4288,48.7694,26.921106338500977
10.2321,50.0484,29.289594650268555
11.8975,50.3206,33.445838928222656
8.9794,48.5264,30.182275772094727
8.8443,48.9467,31.24165916442871
12.5489,49.4385,33.969783782958984
10.5723,49.3049,32.2381706237793
8.8691,48.5948,29.60719108581543
10.3066,47.7251,34.334835052490234
11.8792,48.9095,31.692134857177734
9.9564,49.8047,30.13082504272461
9.6889,47.5575,29.54726791381836
12.5382,48.0217,31.08240509033203
9.2043,48.938,28.18783950805664
11.9488,48.9042,30.490259170532227
9.3787,48.6727,28.630050659179688
9.3145,48.7416,28.42172622680664
12.1571,48.5398,30.06566047668457
10.0083,48.3971,29.19110679626465
12.1016,49.0152,28.89335250854492
11.4426,50.1031,32.090457916259766
11.5701,49.943600000000004,32.12042999267578
10.9593,50.2606,31.169824600219727
11.0623,47.4832,36.26248550415039
8.8158,53.0772,27.7879581451416
10.1507,48.6794,33.916751861572266
8.5694,53.5625,20.81547737121582
8.6951,53.1177,26.709436416625977
12.1883,47.6485,31.23474502563477
8.7463,50.1253,25.545244216918945
9.244,49.0551,28.507957458496097
11.6383,48.7671,28.099393844604492
9.9477,49.7905,29.173662185668945
11.2202,47.9688,31.76435279846191
12.1887,50.0582,33.13493347167969
12.1281,49.322,30.90338706970215
10.9847,49.4722,30.069047927856445
8.6646,49.8723,27.62716293334961
8.917,53.06,28.232851028442383
11.7216,50.3232,34.05801010131836
11.7778,48.8532,30.50032615661621
9.1673,48.69,29.25388526916504
9.4834,51.3142,30.14162254333496
8.7693,50.8043,30.684711456298828
8.7351,53.1317,27.319978713989254
8.245,50.0503,29.007749557495117
8.6255,53.1809,27.62397575378418
9.184,48.9605,28.26342010498047
9.7746,51.2918,33.101829528808594
8.5425,50.1018,27.254867553710938
8.4515,50.0103,25.30483055114746
9.3994,50.1644,33.09016418457031
8.8173,49.6535,33.23578643798828
9.8003,50.97,31.245195388793945
11.4644,48.1817,28.417638778686523
10.4366,47.5411,40.16265869140625
9.7958,48.8024,31.973562240600582
9.4594,50.7704,31.37376594543457
8.9216,50.1358,28.0822696685791
13.1289,48.9724,35.21339797973633
10.5977,48.9522,31.849916458129883
11.648,48.1732,28.359521865844727
9.798,48.6367,35.30012130737305
11.0279,49.3227,29.564651489257813
8.6844,50.533,29.375513076782227
10.9635,49.6059,30.336444854736328
8.4461,50.2219,32.49340057373047
8.6034,50.0955,25.26955223083496
13.422,48.5736,27.81062889099121
9.2712,51.3608,31.1726131439209
8.5168,49.8252,27.584562301635746
8.5006,50.5672,29.166902542114254
9.9359,50.4977,35.55118942260742
8.061,50.3832,28.95372200012207
9.0318,51.1548,32.4104118347168
8.6836,50.1108,25.21904754638672
12.8912,47.7334,26.95543098449707
9.6849,50.55,30.31862449645996
9.9679,53.5641,21.68902587890625
8.4951,50.5779,29.295392990112305
9.7862,53.5681,25.06306266784668
9.002,49.6725,32.96855163574219
9.5136,51.3166,29.278038024902344
10.0212,53.5233,21.803205490112305
9.9906,53.5079,8.517425537109375
10.325,49.4441,33.37266159057617
8.6686,50.5841,28.04770851135254
8.9282,51.4309,31.933765411376953
8.8322,49.8278,31.713180541992188
9.8572,53.4809,27.961883544921875
10.0836,53.4877,24.66265296936035
9.8327,53.5321,6.764449119567871
8.642,49.6432,31.30996322631836
8.5378,50.0946,25.96377944946289
12.0647,53.8178,30.783388137817383
10.0539,53.5923,23.303470611572266
8.2415,50.0482,27.73635482788086
9.998,53.6383,23.08963203430176
10.1028,53.5385,25.747495651245117
13.2664,53.5598,30.70829963684082
8.4244,49.9956,24.79806137084961
14.2574,53.5205,30.67220687866211
10.1106,53.6307,26.89615249633789
12.1741,54.1616,29.898012161254883
12.0996,54.0926,30.3370304107666
11.3983,53.6318,31.045190811157227
12.1755,53.7818,30.367414474487305
12.142,54.0923,29.76241111755371
11.3733,53.3074,29.954927444458008
12.08,54.1713,28.310646057128903
13.081,54.3192,31.352617263793945
10.4813,51.9016,33.18942642211914
8.6231,49.6827,31.28148078918457
10.4736,52.2269,28.144758224487305
8.0906,53.5962,31.06081771850586
8.0529,52.2553,28.4992618560791
13.3421,54.3235,31.3831787109375
7.3175,52.4986,28.39205551147461
10.8164,52.4408,29.390670776367188
10.2385,51.5076,30.76265525817871
9.7155,52.3595,28.079164505004883
7.214,53.7153,36.35307693481445
7.2073,53.3623,30.047515869140625
10.6125,51.7582,35.63193130493164
10.4228,51.6137,33.891075134277344
8.8012,53.8302,27.289976119995117
7.5698,51.5922,27.65643882751465
9.9283,51.5302,30.5014705657959
10.5406,52.2667,28.954450607299805
9.5546,51.7088,32.70655059814453
11.1671,52.957,29.627779006958008
9.9498,51.5511,30.31946182250977
9.367,52.104,31.17305374145508
8.2121,53.1428,27.891035079956055
9.0626,52.1702,30.29776954650879
7.9426,52.998,29.41140937805176
7.4574,51.5369,27.2026309967041
10.4565,53.247,29.049034118652344
9.623,52.8294,29.5048770904541
9.719,52.3476,28.81580924987793
9.9502,52.1508,29.182289123535156
10.4559,52.1537,24.58169174194336
7.3314,51.6414,27.27650260925293
13.7793,54.0532,32.044498443603516
8.4999,53.5092,30.64570426940918
6.7484,51.524,18.26365089416504
10.7937,52.4279,28.0042724609375
12.4639,53.3963,30.44403076171875
8.1919,50.9303,33.31465530395508
6.9769,51.526,21.58932876586914
7.0305,51.4512,25.411575317382813
6.1958,51.3269,27.04851531982422
6.4693,50.8835,29.1947021484375
6.8846,51.0193,24.389314651489254
6.8745,51.862,28.462570190429688
6.281,50.6532,33.676979064941406
6.763,51.3853,22.000347137451172
9.685,53.5242,27.037153244018555
6.9851,50.8899,23.801990509033203
7.005,51.0289,25.03655242919922
7.0526,51.1838,27.8121337890625
8.5484000000000009,52.0232,28.828227996826172
8.148,51.5707,29.113168716430664
6.6702,51.3426,25.235107421875
7.1019,51.5336,25.63969993591309
6.8738,50.8762,26.041358947753903
6.7825,51.2132,22.207338333129883
7.6116,51.9365,27.92328834533691
6.5574,51.3076,26.15484619140625
6.981,51.4965,24.795488357543945
6.41,51.1824,27.64508819580078
7.182,51.178,29.45084571838379
7.2086,51.403,28.457199096679688
6.6925,51.194,25.90715980529785
7.0971,50.7226,27.707855224609375
6.8651,51.4535,23.93364906311035
6.0938,50.7547,30.636394500732425
7.2954,51.5751,26.329803466796875
7.4636,51.3628,28.686098098754883
7.1474,51.2607,28.619361877441406
7.1861,51.4825,25.559247970581055
6.7719,51.4377,22.61737060546875
7.5823,51.4488,28.425525665283203
6.9756,50.8491,26.17614364624023
6.8199,51.3034,25.465444564819336
6.9779,50.9383,22.491533279418945
8.3608,51.443,33.53833770751953
7.5025,51.504,27.137760162353516
7.0846,51.5279,24.21485710144043
6.6297,51.6729,27.075639724731445
7.2319,51.2776,28.849393844604492
